id,name,domain,tier,segment,contacts
9438455127,"Auto Warehousing Company Inc.",,B,automotive_heavy_mfg,2
9497567293,"Autokiniton",,B,automotive_heavy_mfg,2
9461729969,"Axis Group",,B,automotive_heavy_mfg,2
54772570184,"B. Braun",bbraun.com,B,wholesale_distribution,2
54188151193,"Ben Keith",benkeith.com,B,wholesale_distribution,2
9400258410,"Better Made",,B,cpg_food_beverage,2
45057819392,"Big M Transportation",bigm.com,B,3pl_carrier,2
54784223598,"BlueScope Buildings",bsbna.com,B,building_materials_industrial,2
9453542992,"Brasscraft Mfg",,B,building_materials_industrial,2
9461730933,"Bravo Logistics",,B,3pl_carrier,2
45013904137,"Bulldog and Sons Transport",bulldogandsons.ca,B,3pl_carrier,2
54755299485,"Byrne Dairy",byrnedairy.com,B,cpg_food_beverage,2
54784383119,"Central Alberta Co-op",centralab.coop,B,retail_grocery,2
9408558352,"Chassix",,B,automotive_heavy_mfg,2
54774523566,"Cimarron Energy",cimarronenergy.com,B,chemicals_plastics,2
9399965258,"Classic Transportation & Warehousing",,B,3pl_carrier,2
54785066304,"Co-Alliance",co-alliance.com,B,agriculture_food_processing,2
9453544461,"Constellum",,B,building_materials_industrial,2
9497339268,"Corrigan Air & Sea Cargo",,B,3pl_carrier,2
54688617729,"Depot Connect International",depotconnect.com,B,ports_intermodal,2
54784830282,"Design Group Americas",dgamericas.com,B,cpg_food_beverage,2
54771943538,"Diamond Pet Foods",diamondpet.com,B,cpg_food_beverage,2
9408674140,"DNC Logistics",,B,3pl_carrier,2
55554509153,"Driscoll's",driscolls.eu,B,agriculture_food_processing,2
9497378198,"Driveway Automotive Logistics",,B,automotive_heavy_mfg,2
9438514978,"Durex Products Inc.",,B,automotive_heavy_mfg,2
9497532592,"Edge Logistics",,B,3pl_carrier,2
9453543211,"Elberta Logistics International",,B,3pl_carrier,2
55554491150,"ESAB Europe",esab.pl,B,building_materials_industrial,2
55399071091,"Etex",etexgroup.com,B,building_materials_industrial,2
9408560216,"First Logistics Management Services",,B,3pl_carrier,2
9438456719,"Fontaine Modification Company",,B,automotive_heavy_mfg,2
9417423913,"Foremost Farms USA",,B,agriculture_food_processing,2
45146042432,"Fraley and Schilling",fraleyandschilling.com,B,3pl_carrier,2
54772663440,"Frozen Food Express",ffex.net,B,cold_chain,2
54774531451,"Fruitist",agrovisioncorp.com,B,agriculture_food_processing,2
9438786172,"Garden Fresh Gourmet",,B,cpg_food_beverage,2
45005078147,"Garner Trucking",garnertrucking.com,B,3pl_carrier,2
54434432532,"Gefco",gefco.net,B,3pl_carrier,2
9497393772,"Gen Oil Company",,B,chemicals_plastics,2
9967704089,"Gerdau",,B,building_materials_industrial,2
9446423715,"Ghost",,B,cpg_food_beverage,2
45134235011,"Giltner Transportation",giltner.com,B,3pl_carrier,2
9453494570,"Graymont",,B,building_materials_industrial,2
9453445182,"Grupo Antolin",,B,automotive_heavy_mfg,2
9438787731,"HARMAN International",,B,wholesale_distribution,2
45004451120,"Hartt Transportation Systems",hartt-trans.com,B,3pl_carrier,2
9446619924,"HBPO North America",,B,automotive_heavy_mfg,2
9453667410,"HMS Mfg Co",,B,building_materials_industrial,2
9462285710,"Hoogwegt US",,B,cold_chain,2
9417718122,"Indiana Sugars",,B,cpg_food_beverage,2
54773784733,"Inductotherm",inductotherm.com,B,building_materials_industrial,2
9438515343,"International Extrusions",,B,building_materials_industrial,2
45008950392,"J&R Schugel Trucking",jrschugel.com,B,3pl_carrier,2
45002449051,"James Transportation",jamestransportation.com,B,3pl_carrier,2
54784830299,"Jamieson Vitamins",jamiesonvitamins.com,B,cpg_food_beverage,2
54785088815,"Janus International",janus-international.com,B,building_materials_industrial,2
9400257899,"JBS Logistics & Warehousing",,B,3pl_carrier,2
9497532849,"Kari-Out",,B,cpg_food_beverage,2
54777875255,"KaVo Kerr",kavokerr.com,B,building_materials_industrial,2
45058595982,"Keller Logistics Group",kellerlogistics.com,B,3pl_carrier,2
9417393933,"Kuka",,B,automotive_heavy_mfg,2
54784668975,"Lantic",lantic.ca,B,cpg_food_beverage,2
54774427978,"Lasco Products",laskoproducts.com,B,building_materials_industrial,2
54784810163,"Leclerc",leclercfoods.com,B,cpg_food_beverage,2
9438458283,"Lipari Foods",,B,wholesale_distribution,2
54784785041,"Lund Food Holdings",lfhi.com,B,retail_grocery,2
54771862577,"Makita U.S.A.",makitausa.com,B,wholesale_distribution,2
9445159831,"Martinrea International",,B,automotive_heavy_mfg,2
9446619449,"Mayco International",,B,automotive_heavy_mfg,2
54771947278,"Merchants Distributors",merchantsdistributors.com,B,wholesale_distribution,2
9438457940,"Metal Ox Warehousing",,B,3pl_carrier,2
54784128081,"Micheldever",micheldever.co.uk,B,wholesale_distribution,2
9400377462,"Midwest Warehousing",,B,3pl_carrier,2
9497629490,"Morgan Corporation",,B,building_materials_industrial,2
9408312701,"Multimatic Inc",,B,automotive_heavy_mfg,2
9417594162,"National Food Group",,B,cpg_food_beverage,2
9497567039,"NDLX Logistics",,B,3pl_carrier,2
54763839136,"Neenah Foundry",neenahenterprises.com,B,building_materials_industrial,2
9445221962,"Newell Brands",,B,wholesale_distribution,2
9400376191,"North American Warehousing Company",,B,3pl_carrier,2
54784395168,"Northern Offshore",nofltd.com,B,chemicals_plastics,2
54785153197,"Oil States Industries",oilstates.com,B,chemicals_plastics,2
54776347809,"OK Foods,",okfoods.com,B,agriculture_food_processing,2
54785089804,"OMEGA Engineering",omega.com,B,building_materials_industrial,2
45058130455,"OutWest Express",outwestexpress.com,B,3pl_carrier,2
9438455461,"PACE Inc.",,B,automotive_heavy_mfg,2
54784283720,"Pacific Logistics",pacific-logistics.com,B,3pl_carrier,2
54771955084,"Pacific Seafood",pacseafood.com,B,cold_chain,2
9453495720,"PCS Company",,B,building_materials_industrial,2
9438766748,"Pellerito Foods",,B,cpg_food_beverage,2
54758440288,"PGT Industries",pgtindustries.com,B,building_materials_industrial,2
54771978326,"PIM Brands",promotioninmotion.com,B,cpg_food_beverage,2
9497629192,"Piston Automotive",,B,automotive_heavy_mfg,2
54784368163,"PLZ Aeroscience",plzaeroscience.com,B,chemicals_plastics,2
54784523799,"QuickChek",qchek.com,B,retail_grocery,2
9438516324,"RedE Parts Inc.",,B,automotive_heavy_mfg,2
9461730103,"Renaissance Global Logistics",,B,3pl_carrier,2
54763838272,"Royal Building Products",royalbuildingproducts.com,B,building_materials_industrial,2
55403368318,"SalSon Logistics",salson.com,B,3pl_carrier,2
54784297537,"Schnitzer Steel Industries",schn.com,B,building_materials_industrial,2
55554506847,"Senior Flexonics Czech",seniorflexonics.cz,B,automotive_heavy_mfg,2
9408329001,"Serta Simmons Bedding",,B,wholesale_distribution,2
9445950296,"Stanley",,B,wholesale_distribution,2
54773822271,"Stant Manufacturing",stantinc.com,B,automotive_heavy_mfg,2
54771909509,"Superior Plus Energy Services",superiorplusenergy.com,B,wholesale_distribution,2
9446423938,"Temco",,B,3pl_carrier,2
45063695659,"Tenaxx Group",tenaxxgroup.com,B,3pl_carrier,2
9400027257,"Torn & Glasser",,B,cpg_food_beverage,2
9445221015,"United Steel Storage Inc.",,B,3pl_carrier,2
54785461067,"United Supermarkets",unitedtexas.com,B,retail_grocery,2
9497567860,"Visscher-Caravelle",,B,automotive_heavy_mfg,2
45003061156,"Western Flyer Xpress",westernflyerexpress.com,B,3pl_carrier,2
54762181667,"Western States Equipment",wseco.com,B,wholesale_distribution,2
45010493185,"Wiley Sanders Truck Lines",wsanders.com,B,3pl_carrier,2
9453544339,"Wolverine Packing Co.",,B,cold_chain,2
54784155967,"Ziegler Companies",zieglercompanies.com,B,building_materials_industrial,2
54755953781,"#1 Cochran Youngstown",cochrancars.com,C,automotive_heavy_mfg,0
15729538741,"3T Event",,C,3pl_carrier,0
15729539097,"4flow iTMS",,C,3pl_carrier,0
55441565738,"A-1 Creative Packaging Corporation Plant-4",,C,paper_packaging,0
54774333770,"A. M. Castle",castlemetals.com,C,building_materials_industrial,0
54773571363,"Acme Brick",brick.com,C,building_materials_industrial,0
54774353824,"Acme Truck Line",acmetruck.com,C,3pl_carrier,0
54773361203,"AEP Industries",aepinc.com,C,paper_packaging,0
54774308786,"Aera Energy",aeraenergy.com,C,chemicals_plastics,0
54726918992,"AESSEAL",aesseal.us,C,automotive_heavy_mfg,0
54774237010,"Ahresty Mexicana",ahresty.co.jp,C,building_materials_industrial,0
54773431193,"AISAN AUTOPARTES MÉXICO S.A. DE C.V",aisan-ind.co.jp,C,automotive_heavy_mfg,0
54774271333,"AISIN North Carolina",aisinnc.com,C,automotive_heavy_mfg,0
10055331177,"Albertsons",,C,retail_grocery,0
54774239054,"ALCANNA",sndlgroup.com,C,retail_grocery,0
54762482070,"Alere",alere.com,C,building_materials_industrial,0
54734218424,"Alfa Corporativo",alfa.com.mx,C,agriculture_food_processing,0
54773546508,"Aliments ULTIMA Foods",ultimayog.ca,C,building_materials_industrial,0
54756458247,"Alliance Packaging",alliancepackaging.net,C,paper_packaging,0
54773408537,"Allied Building Products",alliedbuilding.com,C,building_materials_industrial,0
54728249701,"Allied Electronics & Automation",alliedelec.com,C,automotive_heavy_mfg,0
54774247012,"Allied Motion",alliedmotion.com,C,automotive_heavy_mfg,0
54773408520,"Allsteel",allsteeloffice.com,C,wholesale_distribution,0
54774365609,"Aloha Petroleum",alohagas.com,C,chemicals_plastics,0
15728845218,"Alpega",,C,3pl_carrier,0
54773535621,"Alstar Group",alstargroup.ca,C,chemicals_plastics,0
54774365602,"Aluminum Dynamics",aluminumdynamicsllc.com,C,building_materials_industrial,0
9312774670,"Amcor",,C,paper_packaging,0
54774290346,"America's Best Contacts & Eyeglasses",americasbest.com,C,retail_grocery,0
54764080223,"American Building Supply",abs-abs.com,C,building_materials_industrial,0
54774211603,"American Mitsuba",americanmitsuba.com,C,automotive_heavy_mfg,0
54773548089,"AmeriMark Direct",amerimark.com,C,retail_grocery,0
54773198452,"AmeriPride Services",ameripride.com,C,wholesale_distribution,0
54774260024,"AMG Critical Materials N.V",amg-nv.com,C,building_materials_industrial,0
54774262934,"Ampco-Pittsburgh",ampcopgh.com,C,building_materials_industrial,0
54773603761,"ampm",ampm.com,C,retail_grocery,0
54773489283,"Amsted Industries",amsted.com,C,automotive_heavy_mfg,0
54774184482,"Amware Fulfillment",staciamericas.com,C,3pl_carrier,0
54773472895,"AMX",amx.com,C,automotive_heavy_mfg,0
54756458155,"Anadarko Petroleum",anadarko.com,C,chemicals_plastics,0
54773346419,"Angelalign",angelalign.com,C,building_materials_industrial,0
54728423024,"Anker Innovations",anker-in.com,C,automotive_heavy_mfg,0
45057818970,"APM Terminals (US)",apmterminals.com,C,ports_intermodal,0
54773481501,"Appvion",appvion.com,C,paper_packaging,0
54773472891,"Aquatic Bath",aquaticbath.com,C,building_materials_industrial,0
54774333774,"Aramark México",aramark.com.mx,C,cpg_food_beverage,0
54723051546,"Architectural Surfaces",arcsurfaces.com,C,building_materials_industrial,0
54773516394,"ARKO Corp. (NASDAQ",arkocorp.com,C,retail_grocery,0
54773542935,"Armstrong Flooring™",armstrongflooring.com,C,building_materials_industrial,0
54728249703,"ARROW HOME GROUP",arrowgroup.com.cn,C,building_materials_industrial,0
54773568605,"Art Van Furniture",artvan.com,C,wholesale_distribution,0
54774132330,"ArthroCare",arthrocare.com,C,building_materials_industrial,0
15728844110,"Ascend",,C,3pl_carrier,0
54774254744,"ASCO Power",ascopower.com,C,automotive_heavy_mfg,0
54774353823,"Athleta",athleta.com,C,retail_grocery,0
54773478577,"Atlantic Superstore",atlanticsuperstore.ca,C,retail_grocery,0
54774147079,"Atwood Oceanics",atwd.com,C,chemicals_plastics,0
54774271341,"Auffenberg Dealer Group",auffenberg.com,C,automotive_heavy_mfg,0
54773548087,"Autlán",autlan.com.mx,C,building_materials_industrial,0
54774249904,"Auto Plus Auto Parts",autoplusap.com,C,automotive_heavy_mfg,0
54773542932,"Auto Truck Group",autotruck.com,C,3pl_carrier,0
54774304088,"Auto.com",auto.com,C,automotive_heavy_mfg,0
54774247019,"Automotive Industries",ai-online.com,C,automotive_heavy_mfg,0
9145485885,"Avery Dennison",,C,wholesale_distribution,0
54726919005,"Avondale Food Stores",avondalestores.com,C,retail_grocery,0
54773460520,"Axis Boats",axiswake.com,C,automotive_heavy_mfg,0
54774279083,"Axonics",axonics.com,C,building_materials_industrial,0
54773565559,"BakerCorp",bakercorp.com,C,3pl_carrier,0
54774161688,"Baldwin Technology",baldwintech.com,C,automotive_heavy_mfg,0
54773563469,"Balise Motor Sales",baliseauto.com,C,automotive_heavy_mfg,0
54725620596,"Barista",baristaoncampus.com,C,cpg_food_beverage,0
54754341449,"Barnes",onebarnes.com,C,automotive_heavy_mfg,0
54774336923,"Bartell Drugs",bartelldrugs.com,C,retail_grocery,0
55442932278,"Bartush Schnitzius Foods Company",,C,cpg_food_beverage,0
54756938594,"Basic Energy Services",basices.com,C,chemicals_plastics,0
55459284333,"Baxter Brewing Co.",,C,cpg_food_beverage,0
45012047029,"Bay & Bay",bayandbay.com,C,3pl_carrier,0
54773512526,"BEALLS OUTLET",,C,retail_grocery,0
54756458153,"Beaulieu Of America",beaulieu-usa.com,C,building_materials_industrial,0
54774300843,"Beautycounter",beautycounter.com,C,retail_grocery,0
54773417555,"Bed Bath & Beyond",bedbathandbeyond.com,C,retail_grocery,0
54774300847,"BelGioioso Cheese",belgioioso.com,C,agriculture_food_processing,0
54734998419,"Benzer Pharmacy",benzerpharmacy.com,C,retail_grocery,0
54774325001,"Berger Group",aberger.com,C,building_materials_industrial,0
55442932070,"Best Carrier Tampa Warehouse & Transload",,C,3pl_carrier,0
54727912063,"BevMo!",bevmo.com,C,retail_grocery,0
54774293608,"Big River Industries",bigriverindustries.com.au,C,building_materials_industrial,0
54774293607,"Big Sandy Superstore",bigsandysuperstore.com,C,retail_grocery,0
54773422767,"Big Tex Trailers",bigtextrailers.com,C,building_materials_industrial,0
54774287790,"Billabong",billabong.com,C,retail_grocery,0
54774169216,"Billings Tire & Service",valvolinetireandauto.com,C,retail_grocery,0
54773516387,"Bio Pappel SAB de CV",biopappel.com,C,paper_packaging,0
45003994546,"Birds Eye",birdseye.com,C,cpg_food_beverage,0
54773478564,"bisco industries",biscoind.com,C,automotive_heavy_mfg,0
54756458240,"Blockbuster",blockbuster.com,C,retail_grocery,0
54755312263,"Blue Bell Creameries",bluebell.com,C,building_materials_industrial,0
9144848667,"Blue Triton",,C,wholesale_distribution,0
15728729267,"Blue Yonder",,C,3pl_carrier,0
15728730255,"BluJay Solutions",,C,3pl_carrier,0
54720630851,"BMC",buildwithbmc.com,C,building_materials_industrial,0
9761703979,"BNSF",,C,3pl_carrier,0
10032371553,"Boa Logistics",,C,3pl_carrier,0
54774279175,"BOGE Rubber & Plastics Group",boge.tech,C,automotive_heavy_mfg,0
54726918987,"Borden",bordendairy.com,C,cpg_food_beverage,0
54773565542,"Bosch Automotive NA",,C,automotive_heavy_mfg,0
54773366953,"Bosch México",bosch.com.mx,C,automotive_heavy_mfg,0
54756458161,"Bralco Metals ~ Reliance Steel and Aluminum",,C,building_materials_industrial,0
54773548084,"BRUH.™",bruhshop.com,C,retail_grocery,0
54756938581,"Buc-ee's",buc-ees.com,C,retail_grocery,0
54774129956,"Buckeye Corrugated",bcipkg.com,C,paper_packaging,0
54774239059,"Buehler Food Markets",buehlers.com,C,retail_grocery,0
54773367047,"Bulk Barn Foods",bulkbarn.ca,C,cpg_food_beverage,0
54758074013,"Bumper To Bumper Auto Parts",btbautoparts.com,C,automotive_heavy_mfg,0
54728423011,"Bureau en Gros",bureauengros.ca,C,retail_grocery,0
54755953760,"Bureau of Engraving and Printing",bep.gov,C,paper_packaging,0
54726267193,"Burkes Outlet Store",burkesoutlet.com,C,retail_grocery,0
54756610613,"BURNDY",burndy.com,C,automotive_heavy_mfg,0
54773422764,"Burnham Holdings",burnhamholdings.com,C,automotive_heavy_mfg,0
54758386042,"Busche Performance Group",buschegroup.com,C,automotive_heavy_mfg,0
54762609786,"buybuy BABY",buybuybaby.com,C,retail_grocery,0
54773560106,"C-Innovation",c-innovation.com,C,chemicals_plastics,0
15728730280,"C.H Robinson Navisphere",,C,3pl_carrier,0
54728249697,"Cable Dahmer Automotive Group",cabledahmer.com,C,automotive_heavy_mfg,0
54774298720,"CADENA COMERCIAL OXXO SA DE CV",scoxxo.com,C,retail_grocery,0
54773432602,"Cadillac",cadillac.com,C,automotive_heavy_mfg,0
54773432613,"Cal Dive International",caldive.com,C,ports_intermodal,0
54773565555,"California Steel Industries",californiasteel.com,C,building_materials_industrial,0
54762178374,"Camaco",camacollc.com,C,automotive_heavy_mfg,0
45066708897,"Campbell Soup Company",campbellsoupcompany.com,C,cpg_food_beverage,0
8536612025,"Camrett Logistics",camrett.com,C,3pl_carrier,0
54773486637,"Canac",canac.ca,C,retail_grocery,0
54774147000,"Canada Solar",canadiansolar.com,C,building_materials_industrial,0
54720485270,"Canberra Industries",canberra.com,C,automotive_heavy_mfg,0
54734376299,"Canopus",canopus.com,C,automotive_heavy_mfg,0
9481640708,"Capstone",,C,3pl_carrier,0
54774256908,"Cardiovascular",csi360.com,C,building_materials_industrial,0
15729539086,"Cargobase",,C,3pl_carrier,0
54774274600,"Carlisle Brake & Friction",carlislecbf.com,C,building_materials_industrial,0
54774254771,"Carlisle FoodService Products",carlislefsp.com,C,chemicals_plastics,0
54755807921,"Carolina Herrera",carolinaherrera.com,C,retail_grocery,0
54774229425,"Carrix",carrix.com,C,3pl_carrier,0
54774194332,"Carso Perforación",carso.com.mx,C,chemicals_plastics,0
54773417569,"Carter Lumber",carterlumber.com,C,building_materials_industrial,0
54773361198,"CASE Construction Equipment",casece.com,C,automotive_heavy_mfg,0
54774295842,"Caterpillar",caterpillar.com,C,automotive_heavy_mfg,0
54774333773,"Cavco",cavco.com,C,wholesale_distribution,0
54774203260,"Celadon Group",celadontrucking.com,C,3pl_carrier,0
54728423026,"Cementation Americas",cementation.com,C,building_materials_industrial,0
54755953780,"CEMENTOS MOCTEZUMA SA DE CV",,C,building_materials_industrial,0
54774333781,"Ceradyne",ceradyne.com,C,building_materials_industrial,0
54762328331,"Cerestar",foodnavigator-usa.com,C,automotive_heavy_mfg,0
54734218498,"Cerro Flow Products",cerro.com,C,building_materials_industrial,0
55459232775,"Chambers Warehouse",,C,3pl_carrier,0
54773571345,"Champion",champion.com,C,retail_grocery,0
54773478571,"Charlotte Russe",charlotterusse.com,C,retail_grocery,0
54774266025,"Charming Charlie",charmingcharlie.com,C,retail_grocery,0
54726918998,"Chengxin Lithium",cxlithium.com,C,chemicals_plastics,0
54734689094,"Chevron Fuels and Renewable Solutions",regi.com,C,chemicals_plastics,0
54726267210,"Childers Oil Company/double kwik",doublekwik.com,C,chemicals_plastics,0
54773565564,"CHINA GOLD INTERNATIONAL RESOURCES",chinagoldintl.com,C,building_materials_industrial,0
54774300935,"China Ocean Shipping Company",cosco.com,C,3pl_carrier,0
54773475628,"Chongqing Brewery Co",carlsbergchina.com.cn,C,agriculture_food_processing,0
54774266014,"Christensen Farms",christensenfarms.com,C,agriculture_food_processing,0
54758074007,"Chromalox",chromalox.com,C,automotive_heavy_mfg,0
45015289877,"CHS Inc.",chsinc.com,C,agriculture_food_processing,0
54754706300,"ClearStream Energy Services",,C,chemicals_plastics,0
54758074038,"CLOTH",ourclothshop.com,C,retail_grocery,0
45062927762,"CMA",cma-cgm.com,C,ports_intermodal,0
54753018287,"Co-op Atlantic",coopatlantic.ca,C,wholesale_distribution,0
54755953765,"Coburn Supply",coburns.com,C,wholesale_distribution,0
9481642417,"Coca Cola Bottling",,C,cpg_food_beverage,0
9257145652,"Cold Summit Development",,C,cpg_food_beverage,0
54753770055,"Coleman Cable",colemancable.com,C,automotive_heavy_mfg,0
54756458160,"Collado Industries by Grupo Collado",colladoindustries.com,C,building_materials_industrial,0
54773453435,"Colson Group",colsongroupusa.com,C,retail_grocery,0
54773422745,"Columbia Sportswear",columbiasportswearcompany.com,C,retail_grocery,0
15728730180,"Comdata",,C,3pl_carrier,0
54762609781,"Command Transportation",commandtransportation.com,C,3pl_carrier,0
54773460501,"CompUSA",compusa.com,C,retail_grocery,0
45006156352,"Conagra Brands",conagrabrands.com,C,cpg_food_beverage,0
54756610598,"Consultec International",consultec.co,C,chemicals_plastics,0
54773531904,"Cooper Marine",cooper-marine.com,C,ports_intermodal,0
54774249897,"Cornelius",cornelius.com,C,cpg_food_beverage,0
55459198619,"CORNERSTONE ORGANIC FEED LLC",,C,agriculture_food_processing,0
54773498016,"Corporación El Rosado S.A",elrosado.com,C,retail_grocery,0
54754706305,"Corporativo Bimbo",grupobimbo.com.mx,C,agriculture_food_processing,0
54773557271,"CosmoProf Beauty",cosmoprofbeauty.com,C,retail_grocery,0
54726919004,"Costco México",costco.com.mx,C,retail_grocery,0
54774239061,"CPG",com.tn,C,building_materials_industrial,0
54774287791,"Crane Merchandising",cranems.com,C,automotive_heavy_mfg,0
54774290349,"Crane NXT",cranenxt.com,C,automotive_heavy_mfg,0
55459194142,"CRC Indiana, LLC",,C,3pl_carrier,0
54762328326,"Crescent Electric",,C,wholesale_distribution,0
54774260027,"Crescent Point Energy",crescentpointenergy.com,C,chemicals_plastics,0
15010313830,"Crocs",,C,retail_grocery,0
55443694599,"Crown Packaging Corp. - Indianapolis, Indiana Office",,C,paper_packaging,0
54734689078,"CSM Bakery Supplies Europe is now CSM Bakery Solutions",csmbakerysolutions.com,C,agriculture_food_processing,0
54774277264,"CTB",ctbinc.com,C,agriculture_food_processing,0
55459236360,"Culinaire Foods",,C,cpg_food_beverage,0
54728249704,"Culligan",,C,3pl_carrier,0
54762328321,"CVS Pharmacy",cvs.com,C,retail_grocery,0
54773539445,"Cycle Gear",cyclegear.com,C,retail_grocery,0
54774161692,"D.H. Griffin Companies",dhgriffin.com,C,3pl_carrier,0
54754706299,"Daicel Safety Systems Americas",daicel.com,C,automotive_heavy_mfg,0
54773417558,"Daimay Automotive Interior",daimay.com,C,building_materials_industrial,0
54758074015,"Daktronics",daktronics.com,C,building_materials_industrial,0
45002291573,"Danone North America",danonenorthamerica.com,C,wholesale_distribution,0
54774266022,"Danos",danos.com,C,chemicals_plastics,0
54773516384,"Danube Building Materials",danubebuildingmaterials.com,C,building_materials_industrial,0
45012661429,"Daseke Inc.",daseke.com,C,3pl_carrier,0
45014052356,"Day & Ross",dayross.com,C,3pl_carrier,0
45127962996,"DCLI",dcli.com,C,3pl_carrier,0
54773367040,"DDS DISCOUNTS",ddsdiscounts.com,C,retail_grocery,0
54773455663,"De Rucci International",deruccica.com,C,wholesale_distribution,0
9354478489,"Deckers",,C,wholesale_distribution,0
54774200350,"Delta Apparel",deltaapparel.com,C,retail_grocery,0
54774171938,"Demand Detroit",demanddetroit.com,C,automotive_heavy_mfg,0
54773521836,"Detroit Manufacturing",dmsna.com,C,building_materials_industrial,0
54773505601,"DHL Express México",,C,3pl_carrier,0
54774164030,"Dickies®",dickies.com,C,retail_grocery,0
10055453953,"Dillards",,C,retail_grocery,0
54774266017,"Dingsheng Aluminum Group",dingshengxincai.com,C,building_materials_industrial,0
54774317327,"Direct Lift by Rotary Solutions",directlift.com,C,automotive_heavy_mfg,0
54756257182,"Ditch Witch",ditchwitch.com,C,automotive_heavy_mfg,0
54769741716,"Dockers",dockers.com,C,retail_grocery,0
54774290357,"Donlim",donlim.com,C,chemicals_plastics,0
55459542644,"Double A Logistics",,C,3pl_carrier,0
54774279090,"Dragon Products",dragonproductsltd.com,C,chemicals_plastics,0
54773458811,"Drybar",thedrybar.com,C,retail_grocery,0
54773469834,"DSW Designer Shoe Warehouse",dsw.com,C,retail_grocery,0
54774279172,"Dulux Paints",dulux.ca,C,chemicals_plastics,0
54774211601,"Duocal",neocate.com,C,cpg_food_beverage,0
54750360174,"Dupré Logistics",duprelogistics.com,C,3pl_carrier,0
54751057203,"Dutchmen Manufacturing",dutchmen.com,C,wholesale_distribution,0
15728844545,"e2open",,C,3pl_carrier,0
54773478562,"EACO",eacocorp.com,C,automotive_heavy_mfg,0
54773431188,"EAGLE RAILCAR SERVICES",eaglerailcar.com,C,3pl_carrier,0
44999343973,"Eagle Systems Drayage",eaglesystems.net,C,3pl_carrier,0
54750360175,"Earthbound Farm",earthboundfarm.com,C,agriculture_food_processing,0
54774200347,"ECOLE PRIMAIRE",ecoleprimairenyc.com,C,wholesale_distribution,0
54774279169,"Eddie Bauer",eddiebauer.com,C,retail_grocery,0
54720795457,"EECOL Electric",eecol.com,C,wholesale_distribution,0
54774244205,"EG Industries",egindustries.com,C,chemicals_plastics,0
15729538943,"Elemica Eyefreight Transportation",,C,3pl_carrier,0
54773509558,"Elkay Manufacturing",elkay.com,C,building_materials_industrial,0
54774147073,"ElringKlinger México",elringklinger.de,C,automotive_heavy_mfg,0
54774293599,"EMO Trans",emotrans-global.com,C,3pl_carrier,0
54758202510,"Enterprise Truck Rental",enterprisetrucks.com,C,3pl_carrier,0
54773398041,"Epson Latinoamérica",epson.com,C,automotive_heavy_mfg,0
54774171930,"Equinox Gold",,C,building_materials_industrial,0
54773455665,"Equitrans Midstream",equitransmidstream.com,C,chemicals_plastics,0
54727912048,"ERIKS North America",eriksna.com,C,wholesale_distribution,0
10055331201,"Estee Lauder",,C,wholesale_distribution,0
54774241960,"Etcetera",etcetera.com,C,retail_grocery,0
54728423020,"ETRON MEXICO",etron.cn,C,automotive_heavy_mfg,0
54727912062,"Exactech",exac.com,C,building_materials_industrial,0
54773374262,"Excel Modular Scaffold",excelscaffold.com,C,chemicals_plastics,0
54774290356,"Exco Technologies Limited (TSX",excocorp.com,C,automotive_heavy_mfg,0
54773565552,"Exide",exide.com,C,automotive_heavy_mfg,0
54773436216,"Exterran",enerflex.com,C,chemicals_plastics,0
54773557272,"Extron",extron.com,C,automotive_heavy_mfg,0
54773548094,"EZVIZ",ezviz.com,C,automotive_heavy_mfg,0
54773453428,"F & P America",fandp.com,C,automotive_heavy_mfg,0
54755807911,"Fabick Cat",fabickcat.com,C,automotive_heavy_mfg,0
54755807916,"Fairway Market",fairwaymarket.com,C,retail_grocery,0
54774260020,"Famous Footwear",famousfootwear.com,C,retail_grocery,0
54720485266,"Fangda Carbon New Material",fdtsgs.com,C,building_materials_industrial,0
54773507216,"Farmacia del ahorro",fahorro.com,C,cpg_food_beverage,0
54774304091,"Farmacias Guadalajara",farmaciasguadalajara.com.mx,C,retail_grocery,0
54774277262,"Farmacias Guadalajara Atracción de Talento",farmaciasguadalajara.com,C,retail_grocery,0
54773565540,"Farmer John",farmerjohn.com,C,agriculture_food_processing,0
54774161665,"Fastprint Circuit",chinafastprint.com,C,automotive_heavy_mfg,0
54774203269,"Federal-Mogul Motorparts",fmmotorparts.com,C,automotive_heavy_mfg,0
54774333764,"Ferguson plc",fergusonplc.com,C,building_materials_industrial,0
54773492099,"FERROMEX",ferromex.com.mx,C,3pl_carrier,0
54774279081,"Fieldale Farms",fieldale.com,C,agriculture_food_processing,0
54773529120,"Firestone",firestonetire.com,C,automotive_heavy_mfg,0
54773527990,"Fisher-Price",fisherpricetoystore.com,C,building_materials_industrial,0
11204479304,"Five Below",,C,retail_grocery,0
45071362834,"FlexiVan",flexivan.com,C,3pl_carrier,0
54774287794,"Fluid Delivery Solutions",fdsllc.com,C,chemicals_plastics,0
54774147072,"FOCKE & CO Packaging Solutions",focke.com,C,automotive_heavy_mfg,0
54756112433,"Food Giant Supermarkets",foodgiant.com,C,retail_grocery,0
54773382713,"Foodland",foodland.ca,C,retail_grocery,0
54774171913,"Foodliner",foodliner.com,C,3pl_carrier,0
54762328323,"Ford Pro",fordpro.com,C,automotive_heavy_mfg,0
54769741701,"Foss Maritime Company",foss.com,C,3pl_carrier,0
